MantaRay 2018 Build Information
Ange Yaghi | 2018 | Every now and then, some rain must fall
BUILD VERSION: 1818

Build	2018-12-05 02:35	9567	1629
Build	2018-12-05 02:33	9567	1628
Build	2018-12-05 02:31	9565	1627
Build	2018-12-05 02:29	9564	1626
Build	2018-12-05 02:27	9567	1625
Build	2018-12-05 02:27	9564	1624
Build	2018-12-05 02:26	9564	1623
Build	2018-12-05 02:26	9564	1622
Build	2018-12-05 02:24	9564	1621
Build	2018-12-05 02:24	9564	1620
Build	2018-12-05 02:23	9564	1619
Build	2018-12-05 02:22	9564	1618
Build	2018-12-05 02:20	9564	1617
Build	2018-12-05 02:03	9562	1616
Build	2018-12-05 02:02	9562	1615
Build	2018-12-05 02:00	9562	1614
Build	2018-12-05 01:33	9513	1613
Build	2018-12-05 01:31	9511	1612
Build	2018-12-05 01:30	9511	1611
Build	2018-12-04 22:43	9508	1610
Build	2018-12-04 22:40	9508	1609
Build	2018-12-04 22:34	9508	1608
Build	2018-12-04 22:34	9508	1607
Build	2018-12-04 22:33	9509	1606
Build	2018-12-04 22:31	9508	1605
Build	2018-12-04 22:30	9507	1604
Build	2018-12-04 22:29	9507	1603
Build	2018-12-04 22:27	9507	1602
Build	2018-12-04 22:21	9507	1601
Build	2018-12-04 15:02	9507	1600
Build	2018-12-04 14:57	9505	1599
Build	2018-12-04 14:54	9490	1598
Build	2018-12-04 14:41	9490	1597
Build	2018-12-04 14:04	9490	1596
Build	2018-12-04 13:58	9490	1595
Build	2018-12-04 13:55	9490	1594
Build	2018-12-04 13:53	9490	1593
Build	2018-12-04 13:45	9479	1592
Build	2018-12-04 13:44	9479	1591
Build	2018-12-04 13:44	9479	1590
Build	2018-12-04 13:43	9479	1589
Build	2018-12-04 13:42	9476	1588
Build	2018-12-04 12:48	9332	1587
Build	2018-12-04 12:47	9332	1586
Build	2018-12-04 12:47	9332	1585
Build	2018-12-04 12:46	9332	1584
Build	2018-12-04 12:40	9332	1583
Build	2018-12-04 12:39	9332	1582
Build	2018-12-04 12:24	9331	1581
Build	2018-12-04 02:38	9331	1580
Build	2018-12-04 02:36	9331	1579
Build	2018-12-04 02:32	9331	1578
Build	2018-12-04 02:30	9331	1577
Build	2018-12-04 02:28	9331	1576
Build	2018-12-04 02:24	9331	1575
Build	2018-12-04 02:19	9330	1574
Build	2018-12-04 02:17	9330	1573
Build	2018-12-04 02:16	9330	1572
Build	2018-12-04 02:13	9329	1571
Build	2018-12-04 02:06	9323	1570
Build	2018-12-04 02:00	9323	1569
Build	2018-12-04 01:58	9323	1568
Build	2018-12-04 01:55	9323	1567
Build	2018-12-04 01:55	9323	1566
Build	2018-12-04 01:52	9314	1565
Build	2018-12-04 01:52	9313	1564
Build	2018-12-04 01:48	9309	1563
Build	2018-12-04 01:48	9309	1562
Build	2018-12-04 01:34	9285	1561
Build	2018-12-04 00:20	9164	1560
Build	2018-12-04 00:17	9165	1559
Build	2018-12-04 00:00	9155	1558
Build	2018-12-03 23:59	9155	1557
Build	2018-12-03 23:58	9155	1556
Build	2018-12-03 23:54	9149	1555
Build	2018-12-03 23:54	9149	1554
Build	2018-12-03 23:51	9141	1553
Build	2018-12-03 23:50	9141	1552
Build	2018-12-03 23:49	9141	1551
Build	2018-12-03 23:20	9111	1550
Build	2018-12-03 23:06	9097	1549
Build	2018-12-03 19:30	9096	1548
Build	2018-12-03 05:58	9095	1547
Build	2018-12-03 05:53	9095	1546
Build	2018-12-03 05:41	9090	1545
Build	2018-12-03 05:38	9090	1544
Build	2018-12-03 04:34	9090	1543
Build	2018-12-03 04:30	9086	1542
Build	2018-12-03 04:21	9086	1541
Build	2018-12-03 04:19	9084	1540
Build	2018-12-03 04:18	9082	1539
Build	2018-12-03 04:10	9070	1538
Build	2018-12-03 04:09	9070	1537
Build	2018-12-03 04:06	9070	1536
Build	2018-12-03 04:04	9070	1535
Build	2018-12-03 04:01	9070	1534
Build	2018-12-03 03:54	9061	1533
Build	2018-12-03 03:50	9061	1532
Build	2018-12-03 03:46	9061	1531
Build	2018-12-03 03:41	9059	1530
Build	2018-12-03 03:27	9059	1529
Build	2018-12-03 03:26	9056	1528
Build	2018-12-03 03:25	9056	1527
Build	2018-12-03 03:24	9054	1526
Build	2018-12-03 03:20	9054	1525
Build	2018-12-03 03:14	9054	1524
Build	2018-12-03 03:08	9052	1523
Build	2018-12-03 03:07	9052	1522
Build	2018-12-03 03:06	9051	1521
Build	2018-12-03 03:04	9051	1520
Build	2018-12-02 19:14	8702	1519
Build	2018-12-02 19:14	8702	1518
Build	2018-12-02 19:13	8702	1517
Build	2018-12-02 19:12	8702	1516
Build	2018-12-02 18:58	8686	1515
